intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,zone_code,final_classification,count
Cabrillo III,51,2,2012,5,8,1,18,48.5,8,tegula eiseni,2
Cabrillo III,51,2,2012,5,8,1,21,1.9,1,littorina keenae,4
Cabrillo III,51,2,2012,5,8,1,21,1.9,1,littorina spp,47
Cabrillo III,51,2,2012,5,8,1,21,1.9,1,mexacanthina lugubris,1
Cabrillo III,51,2,2012,5,8,1,21,1.9,1,tegula eiseni,1
Cabrillo III,51,2,2012,5,8,1,21,1.9,1,tegula funebralis,45
Cabrillo III,51,2,2012,5,8,1,21,9,4,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,5,8,1,21,41.5,8,californiconus californicus,1
Cabrillo III,51,2,2012,3,6,2,24,1.2,1,littorina keenae,11
Cabrillo III,51,2,2012,3,6,2,24,1.2,1,littorina spp,10
Cabrillo III,51,2,2012,3,6,2,24,27.1,4,littorina plena; littorina scutulata,1
Cabrillo III,51,2,2012,3,6,2,24,27.1,4,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,kelletia kelletii,2
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,pachycheles spp,1
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,pachygrapsus crassipes,4
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,pagurus samuelis,6
Cabrillo III,51,2,2012,3,6,2,24,55.3,8,tegula eiseni,8
Cabrillo III,51,2,2012,3,6,2,26,4.9,1,littorina spp,1
Cabrillo III,51,2,2012,3,6,2,26,39.5,4,pachygrapsus crassipes,5
Cabrillo III,51,2,2012,3,6,2,26,58.8,8,ceratostoma nuttalli,2
Cabrillo III,51,2,2012,3,6,2,26,58.8,8,kelletia kelletii,2
Cabrillo III,51,2,2012,3,6,2,26,58.8,8,pachygrapsus crassipes,10
Cabrillo III,51,2,2012,3,6,2,26,58.8,8,tegula eiseni,12
Cabrillo III,51,2,2012,3,6,2,28,33.2,4,littorina plena; littorina scutulata,2
Cabrillo III,51,2,2012,3,6,2,28,33.2,4,pagurus hirsutiusculus,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,alia spp,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,ceratostoma nuttalli,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,kelletia kelletii,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,megastraea undosa,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,pachygrapsus crassipes,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,pagurus samuelis,1
Cabrillo III,51,2,2012,3,6,2,28,64.4,8,tegula eiseni,7
Cabrillo III,51,4,2017,1,10,3,0,11.1,1,epitonium tinctum,1
Cabrillo III,51,4,2017,1,10,3,0,11.1,1,littorina spp,2
Cabrillo III,51,4,2017,1,10,3,0,11.1,1,nucella emarginata; nucella ostrina,1
Cabrillo III,51,4,2017,1,10,3,0,11.1,1,pagurus samuelis,1
Cabrillo III,51,4,2017,1,10,3,0,11.1,1,tegula funebralis,17
Cabrillo III,51,4,2017,1,10,3,0,27.8,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,3,0,48.9,8,crepipatella lingulata,1
Cabrillo III,51,4,2017,1,10,3,0,48.9,8,pagurus hirsutiusculus,1
Cabrillo III,51,4,2017,1,10,3,0,48.9,8,tegula eiseni,3
Cabrillo III,51,4,2017,1,10,3,3,1.9,1,littorina keenae,80
Cabrillo III,51,4,2017,1,10,3,3,1.9,1,littorina plena; littorina scutulata,9
Cabrillo III,51,4,2017,1,10,3,3,1.9,1,pachygrapsus crassipes,3
Cabrillo III,51,4,2017,1,10,3,3,1.9,1,tegula funebralis,1
Cabrillo III,51,4,2017,1,10,3,3,28.2,4,pachygrapsus crassipes,9
Cabrillo III,51,4,2017,1,10,3,3,39.4,8,californiconus californicus,1
Cabrillo III,51,4,2017,1,10,3,3,39.4,8,tegula eiseni,3
Cabrillo III,51,4,2017,1,10,3,6,4.2,1,littorina spp,2
Cabrillo III,51,4,2017,1,10,3,6,4.2,1,nucella emarginata; nucella ostrina,1
Cabrillo III,51,4,2017,1,10,3,6,4.2,1,tegula funebralis,20
Cabrillo III,51,4,2017,1,10,3,6,25.7,4,tegula aureotincta,2
Cabrillo III,51,4,2017,1,10,3,6,47.5,8,alia spp,2
Cabrillo III,51,4,2017,1,10,3,6,47.5,8,tegula eiseni,3
Cabrillo III,51,4,2017,1,10,3,9,2.9,1,littorina keenae,7
Cabrillo III,51,4,2017,1,10,3,9,2.9,1,littorina plena; littorina scutulata,2
Cabrillo III,51,4,2017,1,10,3,9,2.9,1,littorina spp,2
Cabrillo III,51,4,2017,1,10,3,9,17.5,4,epitonium tinctum,2
Cabrillo III,51,4,2017,1,10,3,9,17.5,4,pachygrapsus crassipes,5
Cabrillo III,51,4,2017,1,10,3,9,17.5,4,pagurus samuelis,1
Cabrillo III,51,4,2017,1,10,3,9,41.6,8,lacuna spp,1
Cabrillo III,51,4,2017,1,10,3,12,1.1,1,littorina spp,6
Cabrillo III,51,4,2017,1,10,3,12,1.1,1,tegula funebralis,9
Cabrillo III,51,4,2017,1,10,3,12,20.2,4,pachygrapsus crassipes,4
Cabrillo III,51,4,2017,1,10,3,12,20.2,4,tegula eiseni,1
Cabrillo III,51,4,2017,1,10,3,12,45.2,8,alia spp,2
Cabrillo III,51,4,2017,1,10,3,12,45.2,8,lacuna spp,3
Cabrillo III,51,4,2017,1,10,3,15,3.1,1,littorina plena; littorina scutulata,53
Cabrillo III,51,4,2017,1,10,3,15,3.1,1,littorina spp,40
Cabrillo III,51,4,2017,1,10,3,15,3.1,1,mexacanthina lugubris,1
Cabrillo III,51,4,2017,1,10,3,15,3.1,1,tegula funebralis,1
Cabrillo III,51,4,2017,1,10,3,15,16.7,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,3,15,16.7,4,tegula eiseni,1
Cabrillo III,51,4,2017,1,10,3,15,38.9,8,tegula eiseni,3
Cabrillo III,51,4,2017,1,10,3,18,3.8,1,littorina spp,5
Cabrillo III,51,4,2017,1,10,3,18,3.8,1,tegula eiseni,4
Cabrillo III,51,4,2017,1,10,3,18,3.8,1,tegula funebralis,8
Cabrillo III,51,4,2017,1,10,3,18,17.8,4,kelletia kelletii,1
Cabrillo III,51,4,2017,1,10,3,18,17.8,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,3,18,17.8,4,tegula eiseni,6
Cabrillo III,51,4,2017,1,10,3,18,28.6,8,alia spp,8
Cabrillo III,51,4,2017,1,10,3,18,28.6,8,lacuna spp,3
Cabrillo III,51,4,2017,1,10,3,21,1.7,1,littorina plena; littorina scutulata,5
Cabrillo III,51,4,2017,1,10,3,21,1.7,1,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,3,21,1.7,1,tegula eiseni,2
Cabrillo III,51,4,2017,1,10,3,21,1.7,1,tegula funebralis,7
Cabrillo III,51,4,2017,1,10,3,21,10.2,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,3,21,35.3,8,no mobiles found,1
Cabrillo III,51,4,2017,1,10,2,24,2.4,1,tegula eiseni,1
Cabrillo III,51,4,2017,1,10,2,24,45.5,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,2,24,45.5,4,tegula eiseni,3
Cabrillo III,51,4,2017,1,10,2,24,61.1,8,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,2,24,61.1,8,tegula aureotincta,1
Cabrillo III,51,4,2017,1,10,2,24,61.1,8,tegula eiseni,13
Cabrillo III,51,4,2017,1,10,2,26,1.8,1,mexacanthina lugubris,1
Cabrillo III,51,4,2017,1,10,2,26,57,4,epitonium tinctum,7
Cabrillo III,51,4,2017,1,10,2,26,57,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,2,26,64.4,8,alia spp,1
Cabrillo III,51,4,2017,1,10,2,26,64.4,8,lacuna spp,1
Cabrillo III,51,4,2017,1,10,2,26,64.4,8,tegula eiseni,19
Cabrillo III,51,4,2017,1,10,2,28,51.1,4,epitonium tinctum,1
Cabrillo III,51,4,2017,1,10,2,28,51.1,4,littorina spp,1
Cabrillo III,51,4,2017,1,10,2,28,51.1,4,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,2,28,51.1,4,tegula eiseni,2
Cabrillo III,51,4,2017,1,10,2,28,65,8,alia spp,1
Cabrillo III,51,4,2017,1,10,2,28,65,8,californiconus californicus,1
Cabrillo III,51,4,2017,1,10,2,28,65,8,pachygrapsus crassipes,1
Cabrillo III,51,4,2017,1,10,2,28,65,8,tegula aureotincta,1
Cabrillo III,51,4,2017,1,10,2,28,65,8,tegula eiseni,26
